Ano,Código do Município,Nome do Município,"Produto Interno Bruto, 
a preços correntes
(R$ 1.000)","Produto Interno Bruto per capita, 
a preços correntes
(R$ 1,00)"
2010,2510501,Olivedos," 17,407 "," 4,799.29 "
2011,2208551,Porto Alegre do Piauí," 17,396 "," 6,734.95 "
2012,2209955,São João da Varjota," 17,395 "," 3,706.51 "
2010,3109253,Bugre," 17,387 "," 4,357.57 "
2011,3115409,Catas Altas da Noruega," 17,373 "," 4,997.85 "
2011,2410702,Riacho da Cruz," 17,367 "," 5,420.26 "
2013,1720937,Taipas do Tocantins," 17,366 "," 8,446.37 "
2010,3124609,Estrela Dalva," 17,339 "," 7,019.92 "
2011,3144201,Nacip Raydan," 17,334 "," 5,490.77 "
2011,3540853,Pracinha," 17,324 "," 5,836.98 "
2012,2203750,Fartura do Piauí," 17,317 "," 3,373.57 "
2011,2206753,Nossa Senhora de Nazaré," 17,315 "," 3,755.93 "
2011,3126950,Frei Lagonegro," 17,311 "," 5,182.96 "
2011,2207553,Paquetá," 17,308 "," 4,428.76 "
2010,3547650,Santa Salete," 17,303 "," 11,957.97 "
2010,5106315,Novo Santo Antônio," 17,284 "," 8,620.55 "
2013,1715507,Oliveira de Fátima," 17,283 "," 15,928.76 "
2010,3163607,São José do Mantimento," 17,272 "," 6,663.52 "
2010,3125507,São Gonçalo do Rio Preto," 17,265 "," 5,681.26 "
2010,2201929,Bonfim do Piauí," 17,261 "," 3,200.65 "
2015,3115607,Cedro do Abaeté," 17,258 "," 14,169.33 "
2013,2201309,Barreiras do Piauí," 17,253 "," 5,263.20 "
2010,2100105,Afonso Cunha," 17,247 "," 2,895.18 "
2010,2910206,Dom Macedo Costa," 17,237 "," 4,450.66 "
2017,2210375,São Luis do Piauí," 17,237 "," 6,624.38 "
2010,2205532,Jurema," 17,234 "," 3,815.37 "
2010,5105309,Luciara," 17,234 "," 7,731.50 "
2012,3156205,Rochedo de Minas," 17,232 "," 8,022.13 "
2010,2508554,Logradouro," 17,231 "," 4,371.19 "
2014,2203859,Floresta do Piauí," 17,211 "," 6,848.68 "
2011,3164902,São Sebastião do Rio Verde," 17,205 "," 8,111.88 "
2015,2514651,São José do Brejo do Cruz," 17,205 "," 9,665.62 "
2017,5201207,Anhanguera," 17,204 "," 15,278.93 "
2011,2409605,Pedra Preta," 17,203 "," 6,691.08 "
2011,2201176,Barra D'Alcântara," 17,193 "," 4,459.94 "
2011,2202455,Capitão Gervásio Oliveira," 17,184 "," 4,391.53 "
2010,2203800,Flores do Piauí," 17,176 "," 3,932.21 "
2011,1704105,Centenário," 17,161 "," 6,608.14 "
2015,2203859,Floresta do Piauí," 17,161 "," 6,823.55 "
2015,2205540,Lagoinha do Piauí," 17,150 "," 6,187.00 "
2010,2207751,Passagem Franca do Piauí," 17,144 "," 3,771.23 "
2010,2202711,Cocal de Telha," 17,126 "," 3,784.75 "
2014,2210953,Tamboril do Piauí," 17,104 "," 6,024.62 "
2016,2501153,Areia de Baraúnas," 17,102 "," 8,002.72 "
2011,2512747,Riachão," 17,100 "," 5,177.05 "
2014,1704600,Chapada de Areia," 17,096 "," 12,290.46 "
2010,3170305,Umburatiba," 17,087 "," 6,328.59 "
2012,2506202,Frei Martinho," 17,087 "," 5,821.76 "
2015,3164803,São Sebastião do Rio Preto," 17,075 "," 10,665.20 "
2014,2500734,Amparo," 17,052 "," 7,768.79 "
2010,4205357,Flor do Sertão," 17,048 "," 10,735.39 "
2012,2203420,Domingos Mourão," 17,037 "," 3,998.32 "
2011,2210359,São Lourenço do Piauí," 17,031 "," 3,836.69 "
2012,2405504,Jardim de Angicos," 17,027 "," 6,553.91 "
2010,2211407,Várzea Grande," 17,011 "," 3,923.28 "
2010,3143153,Monte Formoso," 17,008 "," 3,646.65 "
2010,2513984,São Francisco," 16,985 "," 5,049.08 "
2012,2513000,Salgadinho," 16,982 "," 4,701.50 "
2010,2503407,Cacimba de Areia," 16,978 "," 4,773.21 "
2010,1712801,Maurilândia do Tocantins," 16,974 "," 5,374.81 "
2013,3103108,Antônio Prado de Minas," 16,965 "," 10,026.42 "
2012,3160504,Santo Antônio do Rio Abaixo," 16,962 "," 9,577.44 "
2011,1721307,Tupiratins," 16,959 "," 7,873.08 "
2011,2410603,Rafael Godeiro," 16,937 "," 5,513.42 "
2011,2203420,Domingos Mourão," 16,924 "," 3,970.06 "
2010,2206001,Marcos Parente," 16,919 "," 3,796.80 "
2011,2400406,Água Nova," 16,916 "," 5,631.03 "
2014,1718659,Rio da Conceição," 16,901 "," 8,720.72 "
2010,2704906,Mar Vermelho," 16,898 "," 4,627.13 "
2010,2209377,Santa Rosa do Piauí," 16,897 "," 3,281.55 "
2012,3554656,Torre de Pedra," 16,886 "," 7,435.56 "
2012,2209559,São Braz do Piauí," 16,866 "," 3,893.38 "
2011,3556958,Vitória Brasil," 16,861 "," 9,678.86 "
2019,2206308,Miguel Leão," 16,858 "," 13,529.61 "
2011,2515203,São Sebastião do Umbuzeiro," 16,846 "," 5,164.24 "
2012,2413805,Taboleiro Grande," 16,831 "," 7,128.70 "
2010,2209807,São Gonçalo do Piauí," 16,826 "," 3,539.39 "
2010,2107308,Nova Iorque," 16,823 "," 3,657.23 "
2013,2405900,João Dias," 16,813 "," 6,257.05 "
2010,2207306,Paes Landim," 16,807 "," 4,140.68 "
2015,1718659,Rio da Conceição," 16,807 "," 8,488.34 "
2011,2201988,Brejo do Piauí," 16,805 "," 4,438.63 "
2010,2201002,Arraial," 16,801 "," 3,583.84 "
2013,2202075,Cajazeiras do Piauí," 16,796 "," 4,885.27 "
2016,2207108,Olho D'Água do Piauí," 16,789 "," 6,969.18 "
2010,2401651,Bodó," 16,762 "," 6,912.36 "
2013,2505303,Curral Velho," 16,758 "," 6,626.23 "
2013,2201572,Belém do Piauí," 16,756 "," 4,909.39 "
2014,3164803,São Sebastião do Rio Preto," 16,755 "," 10,400.64 "
2010,2202851,Coronel José Dias," 16,747 "," 3,687.92 "
2020,2209450,Santo Antônio dos Milagres," 16,741 "," 7,728.84 "
2015,2210383,São Miguel da Baixa Grande," 16,719 "," 6,940.16 "
2015,5101209,Araguainha," 16,712 "," 17,122.52 "
2010,4302055,Benjamin Constant do Sul," 16,712 "," 7,243.85 "
2015,2504850,Coxixola," 16,704 "," 8,829.01 "
2012,2514602,São José do Bonfim," 16,688 "," 5,052.29 "
2010,2505501,Vista Serrana," 16,680 "," 4,754.82 "
2010,2202554,Caridade do Piauí," 16,653 "," 3,451.50 "
2012,2209757,São Gonçalo do Gurguéia," 16,651 "," 5,739.68 "
2010,3533106,Nova Guataporanga," 16,634 "," 7,637.26 "
2010,2208858,Riacho Frio," 16,618 "," 3,921.25 "
2012,2202851,Coronel José Dias," 16,614 "," 3,642.67 "
2015,3166600,Serra da Saudade," 16,599 "," 20,291.64 "
2013,2209609,São Félix do Piauí," 16,596 "," 5,635.39 "
2010,2401909,Caiçara do Rio do Vento," 16,595 "," 5,022.81 "
2013,2206951,Novo Santo Antônio," 16,594 "," 4,947.47 "
2013,3145406,Olaria," 16,592 "," 8,478.26 "
2010,2510600,Ouro Velho," 16,588 "," 5,665.33 "
2016,2210375,São Luis do Piauí," 16,579 "," 6,383.97 "
2011,3113800,Carmésia," 16,577 "," 6,733.10 "
2011,2500577,Algodão de Jandaíra," 16,571 "," 6,965.43 "
2016,2200954,Aroeiras do Itaim," 16,567 "," 6,734.61 "
2014,2204154,Francisco Macedo," 16,557 "," 5,379.05 "
2010,2512036,Poço Dantas," 16,543 "," 4,409.21 "
2011,1715150,Novo Alegre," 16,543 "," 7,233.61 "
2011,2204600,Hugo Napoleão," 16,542 "," 4,379.64 "
2013,2509370,Mato Grosso," 16,537 "," 5,862.07 "
2018,2206308,Miguel Leão," 16,537 "," 13,229.25 "
2010,2111953,Sucupira do Riachão," 16,534 "," 3,586.63 "
2010,3144201,Nacip Raydan," 16,518 "," 5,237.01 "
2012,2504108,Carrapateira," 16,505 "," 6,761.63 "
2010,1719004,Santa Tereza do Tocantins," 16,502 "," 6,540.62 "
2010,2514800,São José dos Cordeiros," 16,499 "," 4,140.39 "
2010,2517100,Várzea," 16,486 "," 6,583.75 "
2010,2414753,Venha-Ver," 16,470 "," 4,310.42 "
2011,3127909,Grupiara," 16,450 "," 11,981.37 "
2013,2210979,Tanque do Piauí," 16,439 "," 6,127.04 "
2010,3155009,Rio Doce," 16,434 "," 6,658.99 "
2013,3165602,Senador Cortes," 16,429 "," 8,029.91 "
2013,2513943,São Domingos do Cariri," 16,421 "," 6,511.25 "
2011,2207850,Pavussu," 16,403 "," 4,498.96 "
2010,3164902,São Sebastião do Rio Verde," 16,381 "," 7,763.59 "
2010,3122801,Dom Viçoso," 16,349 "," 5,460.64 "
2010,5204201,Cachoeira de Goiás," 16,344 "," 11,534.39 "
2012,2204600,Hugo Napoleão," 16,340 "," 4,320.49 "
2010,2516151,Sossêgo," 16,318 "," 5,142.64 "
2011,2208874,Ribeira do Piauí," 16,315 "," 3,800.39 "
2013,2203255,Curralinhos," 16,287 "," 3,790.21 "
2012,2414308,Timbaúba dos Batistas," 16,286 "," 7,044.15 "
2011,5106703,Ponte Branca," 16,282 "," 9,335.99 "
2012,2513968,São Domingos," 16,281 "," 5,596.83 "
2015,2207108,Olho D'Água do Piauí," 16,273 "," 6,780.22 "
2013,3164803,São Sebastião do Rio Preto," 16,266 "," 10,028.17 "
2010,2205565,Lagoa do Barro do Piauí," 16,260 "," 3,595.02 "
2010,1700251,Abreulândia," 16,234 "," 6,801.19 "
2011,1711803,Juarina," 16,229 "," 7,297.04 "
2012,2513653,Joca Claudino," 16,221 "," 6,184.11 "
2010,2209351,Santana do Piauí," 16,208 "," 3,294.31 "
2011,2513968,São Domingos," 16,205 "," 5,620.72 "
2012,1720002,Santa Terezinha do Tocantins," 16,197 "," 6,539.06 "
2010,2210102,São José do Peixe," 16,170 "," 4,370.39 "
2013,2500734,Amparo," 16,150 "," 7,421.90 "
2015,2510659,Parari," 16,128 "," 8,984.82 "
2010,3165800,Senador José Bento," 16,109 "," 8,623.91 "
2010,2206654,Morro Cabeça no Tempo," 16,107 "," 3,959.45 "
2014,2512606,Quixaba," 16,100 "," 8,618.94 "
2010,3556958,Vitória Brasil," 16,089 "," 9,262.36 "
2012,2208874,Ribeira do Piauí," 16,080 "," 3,721.39 "
2010,2204105,Francisco Ayres," 16,077 "," 3,586.31 "
2010,1718006,Porto Alegre do Tocantins," 16,061 "," 5,746.38 "
2011,3153301,Presidente Kubitschek," 16,055 "," 5,424.05 "
2013,2207793,Pau D'Arco do Piauí," 16,051 "," 4,128.36 "
2014,2514651,São José do Brejo do Cruz," 16,035 "," 9,074.90 "
2013,2211506,Vera Mendes," 16,018 "," 5,303.84 "
2011,2513851,Santo André," 16,015 "," 6,098.75 "
2010,2205458,Joca Marques," 16,007 "," 3,138.62 "
2011,2405504,Jardim de Angicos," 16,000 "," 6,146.90 "
2014,2205540,Lagoinha do Piauí," 15,992 "," 5,800.47 "
2012,2207850,Pavussu," 15,977 "," 4,402.60 "
2011,2506202,Frei Martinho," 15,959 "," 5,439.49 "
2010,2407252,Major Sales," 15,954 "," 4,511.96 "
2011,2209500,Santo Inácio do Piauí," 15,939 "," 4,350.09 "
2010,5212055,Jesúpolis," 15,935 "," 6,949.30 "
2016,5201207,Anhanguera," 15,932 "," 14,288.89 "
2012,2209500,Santo Inácio do Piauí," 15,932 "," 4,330.45 "
2011,3153806,Queluzito," 15,922 "," 8,528.08 "
2011,5107883,Serra Nova Dourada," 15,921 "," 11,429.62 "
2015,5201207,Anhanguera," 15,907 "," 14,408.17 "
2012,2404804,Ipueira," 15,904 "," 7,558.88 "
2013,3146602,Paiva," 15,904 "," 10,002.37 "
2012,3165602,Senador Cortes," 15,902 "," 8,002.86 "
2011,2502052,Bernardino Batista," 15,881 "," 5,098.31 "
2010,3148806,Pedra do Anta," 15,844 "," 4,708.52 "
2010,3166402,Seritinga," 15,837 "," 8,847.62 "
2012,5107883,Serra Nova Dourada," 15,819 "," 11,147.97 "
2011,2508406,Lastro," 15,813 "," 5,607.35 "
2012,2206951,Novo Santo Antônio," 15,802 "," 4,746.79 "
2013,2208601,Prata do Piauí," 15,802 "," 5,082.67 "
2010,2515609,Serra da Raiz," 15,798 "," 4,930.62 "
2014,1712157,Lavandeira," 15,797 "," 8,864.70 "
2010,3145703,Oliveira Fortes," 15,789 "," 7,437.05 "
2010,2512747,Riachão," 15,786 "," 4,821.64 "
2011,2403756,Fernando Pedroza," 15,785 "," 5,499.94 "
2017,2414902,Viçosa," 15,769 "," 9,110.02 "
2011,2513000,Salgadinho," 15,761 "," 4,425.99 "
2010,3127354,Glaucilândia," 15,752 "," 5,314.58 "
2010,2202117,Campo Alegre do Fidalgo," 15,745 "," 3,352.88 "
2012,2207355,Pajeú do Piauí," 15,740 "," 4,583.70 "
2010,3540853,Pracinha," 15,735 "," 5,495.90 "
2010,2516755,Tenório," 15,733 "," 5,586.99 "
2012,3132800,Itambé do Mato Dentro," 15,723 "," 7,025.69 "
2014,2210383,São Miguel da Baixa Grande," 15,694 "," 6,520.11 "
2012,2510709,Passagem," 15,690 "," 6,905.74 "
2010,2515203,São Sebastião do Umbuzeiro," 15,686 "," 4,842.97 "
2011,3158706,Santana do Garambéu," 15,662 "," 6,948.46 "
2011,2202737,Coivaras," 15,642 "," 4,071.30 "
2010,5221080,Teresina de Goiás," 15,638 "," 5,185.10 "
2012,4302055,Benjamin Constant do Sul," 15,630 "," 6,965.35 "
2013,2512788,Riacho de Santo Antônio," 15,609 "," 8,409.90 "
2013,3147501,Passabém," 15,608 "," 8,788.08 "
2014,3115607,Cedro do Abaeté," 15,604 "," 12,769.24 "
2010,2409209,Passagem," 15,603 "," 5,382.23 "
2010,2200103,Agricolândia," 15,566 "," 3,043.90 "
2011,2514602,São José do Bonfim," 15,543 "," 4,754.70 "
2010,2101350,Bacurituba," 15,538 "," 2,929.48 "
2010,1709807,Ipueiras," 15,536 "," 9,478.67 "
2010,3172202,Wenceslau Braz," 15,518 "," 6,078.50 "
2012,3103108,Antônio Prado de Minas," 15,514 "," 9,385.43 "
2012,2207793,Pau D'Arco do Piauí," 15,493 "," 4,015.82 "
2019,2209450,Santo Antônio dos Milagres," 15,474 "," 7,160.79 "
2010,1713700,Monte Santo do Tocantins," 15,467 "," 7,418.23 "
2010,2211357,Várzea Branca," 15,465 "," 3,147.67 "
2011,2510709,Passagem," 15,446 "," 6,855.76 "
2010,3113107,Caranaíba," 15,435 "," 4,694.31 "
2010,2209856,São João da Canabrava," 15,434 "," 3,472.15 "
2010,2202802,Conceição do Canindé," 15,429 "," 3,440.97 "
2013,1704600,Chapada de Areia," 15,411 "," 11,118.72 "
2015,2200954,Aroeiras do Itaim," 15,389 "," 6,255.66 "
2010,2513356,Santa Inês," 15,384 "," 4,346.93 "
2011,3167004,Serranos," 15,382 "," 7,729.69 "
2012,2206753,Nossa Senhora de Nazaré," 15,372 "," 3,297.96 "
2010,3123403,Doresópolis," 15,349 "," 10,658.82 "
2011,1720002,Santa Terezinha do Tocantins," 15,326 "," 6,189.80 "
2010,2202251,Canavieira," 15,324 "," 3,907.18 "
2010,2211704,Wall Ferraz," 15,323 "," 3,580.23 "
2010,3153806,Queluzito," 15,313 "," 8,206.38 "
2014,3166600,Serra da Saudade," 15,306 "," 18,620.71 "
2012,2205359,João Costa," 15,297 "," 5,183.74 "
2011,3167301,Silveirânia," 15,292 "," 6,960.57 "
2010,1704105,Centenário," 15,279 "," 5,956.67 "
2011,2206951,Novo Santo Antônio," 15,272 "," 4,635.04 "
2013,1718659,Rio da Conceição," 15,267 "," 8,056.34 "
2012,2201309,Barreiras do Piauí," 15,259 "," 4,687.86 "
2010,2800100,Amparo do São Francisco," 15,253 "," 6,704.73 "
2015,2501153,Areia de Baraúnas," 15,200 "," 8,084.89 "
2011,2413805,Taboleiro Grande," 15,198 "," 6,494.92 "
2014,2510659,Parari," 15,171 "," 8,386.61 "
2014,5201207,Anhanguera," 15,162 "," 13,871.53 "
2012,3145406,Olaria," 15,148 "," 7,861.18 "
2010,2400406,Água Nova," 15,134 "," 5,071.59 "
2011,2205359,João Costa," 15,131 "," 5,118.73 "
2011,3147808,Passa Vinte," 15,126 "," 7,296.72 "
2012,1703826,Cachoeirinha," 15,112 "," 6,973.48 "
2010,2202455,Capitão Gervásio Oliveira," 15,108 "," 3,897.96 "
2012,3149408,Pedro Teixeira," 15,099 "," 8,459.01 "
2010,2201176,Barra D'Alcântara," 15,097 "," 3,919.27 "
2013,2210391,São Miguel do Fidalgo," 15,087 "," 5,037.55 "
2012,2405900,João Dias," 15,064 "," 5,789.49 "
2010,3126950,Frei Lagonegro," 15,064 "," 4,525.08 "
2010,3167004,Serranos," 15,060 "," 7,545.05 "
2012,3103306,Aracitaba," 15,048 "," 7,326.07 "
2015,1720150,São Félix do Tocantins," 15,009 "," 9,714.62 "
2010,3127909,Grupiara," 15,003 "," 10,927.17 "
2016,2414902,Viçosa," 14,978 "," 8,697.99 "
2010,3503950,Aspásia," 14,973 "," 8,276.77 "
2010,2211605,Vila Nova do Piauí," 14,967 "," 4,865.70 "
2012,2509370,Mato Grosso," 14,962 "," 5,452.61 "
2010,2203750,Fartura do Piauí," 14,915 "," 2,938.43 "
2010,2209955,São João da Varjota," 14,906 "," 3,206.98 "
2011,3156205,Rochedo de Minas," 14,905 "," 6,987.96 "
2010,2206753,Nossa Senhora de Nazaré," 14,892 "," 3,265.82 "
2010,1715150,Novo Alegre," 14,875 "," 6,506.88 "
2013,2205359,João Costa," 14,860 "," 5,001.76 "
2010,3165560,Sem-Peixe," 14,855 "," 5,217.86 "
2010,1711803,Juarina," 14,853 "," 6,657.66 "
2010,2210904,Socorro do Piauí," 14,848 "," 3,279.26 "
2012,2513943,São Domingos do Cariri," 14,844 "," 6,046.25 "
2010,3113800,Carmésia," 14,838 "," 6,031.84 "
2011,2404804,Ipueira," 14,828 "," 7,091.15 "
2014,2517407,Zabelê," 14,827 "," 6,773.37 "
2011,2504108,Carrapateira," 14,824 "," 6,151.03 "
2010,2205250,Jardim do Mulato," 14,820 "," 3,439.28 "
2010,2513968,São Domingos," 14,802 "," 5,191.76 "
2010,2209153,Santa Cruz dos Milagres," 14,783 "," 3,896.51 "
2012,2407906,Monte das Gameleiras," 14,778 "," 6,659.91 "
2010,2207959,Nova Santa Rita," 14,778 "," 3,525.18 "
2010,2508406,Lastro," 14,766 "," 5,197.53 "
2015,2414902,Viçosa," 14,761 "," 8,612.02 "
2010,2410603,Rafael Godeiro," 14,760 "," 4,807.90 "
2010,2203420,Domingos Mourão," 14,747 "," 3,458.39 "
2012,2211506,Vera Mendes," 14,733 "," 4,914.36 "
2017,2206308,Miguel Leão," 14,725 "," 11,990.87 "
2012,1720937,Taipas do Tocantins," 14,720 "," 7,430.49 "
2010,3115409,Catas Altas da Noruega," 14,709 "," 4,248.65 "
2010,1720002,Santa Terezinha do Tocantins," 14,703 "," 5,950.14 "
2015,2210375,São Luis do Piauí," 14,694 "," 5,662.51 "
2011,3165602,Senador Cortes," 14,673 "," 7,381.01 "
2011,2414308,Timbaúba dos Batistas," 14,665 "," 6,364.89 "
2010,2203271,Curral Novo do Piauí," 14,615 "," 3,001.09 "
2014,2207108,Olho D'Água do Piauí," 14,613 "," 6,114.31 "
2011,2407906,Monte das Gameleiras," 14,599 "," 6,517.44 "
2012,2502201,Bom Jesus," 14,567 "," 5,989.88 "
2010,2506202,Frei Martinho," 14,548 "," 4,960.10 "
2010,3153301,Presidente Kubitschek," 14,530 "," 4,910.47 "
2010,2201988,Brejo do Piauí," 14,522 "," 3,769.95 "
2014,2501153,Areia de Baraúnas," 14,515 "," 7,663.90 "
2013,2207934,Pedro Laurentino," 14,491 "," 5,883.42 "
2011,3132800,Itambé do Mato Dentro," 14,477 "," 6,403.00 "
2013,2203859,Floresta do Piauí," 14,464 "," 5,760.31 "
2012,2203255,Curralinhos," 14,458 "," 3,389.84 "
2010,2513000,Salgadinho," 14,435 "," 4,114.93 "
2010,2409605,Pedra Preta," 14,428 "," 5,585.94 "
2010,2410702,Riacho da Cruz," 14,423 "," 4,556.92 "
2012,3146602,Paiva," 14,417 "," 9,307.21 "
2010,2201556,Bela Vista do Piauí," 14,416 "," 3,815.79 "
2010,2403905,Francisco Dantas," 14,407 "," 5,012.99 "
2010,3158706,Santana do Garambéu," 14,407 "," 6,445.99 "
2011,3554656,Torre de Pedra," 14,404 "," 6,365.13 "
2010,2204550,Guaribas," 14,372 "," 3,265.58 "
2011,2209757,São Gonçalo do Gurguéia," 14,331 "," 5,003.71 "
2010,2414308,Timbaúba dos Batistas," 14,320 "," 6,239.63 "
2010,2405504,Jardim de Angicos," 14,289 "," 5,480.89 "
2010,2210359,São Lourenço do Piauí," 14,275 "," 3,227.45 "
2010,2204600,Hugo Napoleão," 14,271 "," 3,784.43 "
2014,2206308,Miguel Leão," 14,264 "," 11,512.27 "
2010,5106703,Ponte Branca," 14,257 "," 7,996.32 "
2014,5101209,Araguainha," 14,233 "," 14,233.45 "
2012,2201572,Belém do Piauí," 14,217 "," 4,196.32 "
2013,3166600,Serra da Saudade," 14,193 "," 17,204.15 "
2010,2513851,Santo André," 14,186 "," 5,377.73 "
2011,2405900,João Dias," 14,177 "," 5,448.57 "
2011,3118502,Consolação," 14,170 "," 8,190.65 "
2013,2512606,Quixaba," 14,162 "," 7,721.97 "
2014,2200954,Aroeiras do Itaim," 14,162 "," 5,756.73 "
2014,1720150,São Félix do Tocantins," 14,151 "," 9,237.05 "
2013,2210953,Tamboril do Piauí," 14,144 "," 5,004.88 "
2018,2209450,Santo Antônio dos Milagres," 14,127 "," 6,555.27 "
2011,2207355,Pajeú do Piauí," 14,121 "," 4,154.60 "
2013,3115607,Cedro do Abaeté," 14,097 "," 11,488.69 "
2013,5201207,Anhanguera," 14,085 "," 13,017.18 "
2012,3164803,São Sebastião do Rio Preto," 14,077 "," 8,864.44 "
2011,2203255,Curralinhos," 14,074 "," 3,331.08 "
2010,2207553,Paquetá," 14,055 "," 3,389.32 "
2013,1720150,São Félix do Tocantins," 14,055 "," 9,259.01 "
2012,1715507,Oliveira de Fátima," 14,045 "," 13,389.28 "
2011,2211506,Vera Mendes," 14,022 "," 4,684.79 "
2011,2502201,Bom Jesus," 14,020 "," 5,802.84 "
2012,2202075,Cajazeiras do Piauí," 13,999 "," 4,101.80 "
2012,2514651,São José do Brejo do Cruz," 13,987 "," 8,193.96 "
2010,3554656,Torre de Pedra," 13,985 "," 6,196.42 "
2013,5101209,Araguainha," 13,950 "," 13,622.73 "
2014,2210375,São Luis do Piauí," 13,933 "," 5,373.31 "
2011,1703826,Cachoeirinha," 13,908 "," 6,445.01 "
2013,2510659,Parari," 13,813 "," 7,577.32 "
2010,2500577,Algodão de Jandaíra," 13,798 "," 5,831.64 "
2014,2504850,Coxixola," 13,776 "," 7,350.86 "
2010,5107883,Serra Nova Dourada," 13,758 "," 10,079.16 "
2011,2202075,Cajazeiras do Piauí," 13,749 "," 4,069.10 "
2011,3103108,Antônio Prado de Minas," 13,743 "," 8,268.71 "
2011,2513653,Joca Claudino," 13,704 "," 5,232.42 "
2012,2500734,Amparo," 13,686 "," 6,458.80 "
2010,2502052,Bernardino Batista," 13,678 "," 4,448.04 "
2010,2403756,Fernando Pedroza," 13,675 "," 4,798.09 "
2010,2202737,Coivaras," 13,627 "," 3,575.64 "
2013,2514651,São José do Brejo do Cruz," 13,624 "," 7,771.63 "
2012,1704600,Chapada de Areia," 13,609 "," 10,118.31 "
2010,2514602,São José do Bonfim," 13,606 "," 4,208.62 "
2010,3147808,Passa Vinte," 13,602 "," 6,526.76 "
2011,2201309,Barreiras do Piauí," 13,591 "," 4,188.40 "
2010,3156205,Rochedo de Minas," 13,591 "," 6,423.13 "
2010,2510709,Passagem," 13,582 "," 6,082.52 "
2010,2209559,São Braz do Piauí," 13,564 "," 3,144.83 "
2012,5201207,Anhanguera," 13,492 "," 12,985.77 "
2014,2414902,Viçosa," 13,484 "," 7,908.57 "
2011,3149408,Pedro Teixeira," 13,483 "," 7,553.45 "
2011,3103306,Aracitaba," 13,479 "," 6,555.69 "
2010,2205359,João Costa," 13,464 "," 4,548.66 "
2010,2207850,Pavussu," 13,463 "," 3,672.46 "
2012,3147501,Passabém," 13,443 "," 7,730.47 "
2011,2207793,Pau D'Arco do Piauí," 13,443 "," 3,529.24 "
2012,2208601,Prata do Piauí," 13,442 "," 4,353.10 "
2011,2210391,São Miguel do Fidalgo," 13,438 "," 4,517.04 "
2012,2505303,Curral Velho," 13,435 "," 5,380.30 "
2011,2509370,Mato Grosso," 13,422 "," 4,927.20 "
2012,2207934,Pedro Laurentino," 13,417 "," 5,487.64 "
2011,2513943,São Domingos do Cariri," 13,398 "," 5,495.35 "
2013,2204154,Francisco Macedo," 13,395 "," 4,488.79 "
2011,1720937,Taipas do Tocantins," 13,390 "," 6,821.42 "
2011,2505303,Curral Velho," 13,379 "," 5,349.59 "
2010,2404804,Ipueira," 13,377 "," 6,449.92 "
2016,2209450,Santo Antônio dos Milagres," 13,362 "," 6,303.00 "
2011,2210979,Tanque do Piauí," 13,348 "," 5,052.07 "
2011,3160504,Santo Antônio do Rio Abaixo," 13,337 "," 7,518.06 "
2010,2208874,Ribeira do Piauí," 13,333 "," 3,127.64 "
